ark/input/pg22396.txt', 'brandished') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'emerged') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'vibrating') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'wrench') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'push') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'strove') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'blindly') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dazed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'shaving') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'experienced') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'foisted') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'containing') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'steered') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'coral') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'slipping') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pacing') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'comforted') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'nebula') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'recall') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tricked') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'splinters') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'absurdity') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'inescapably') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'resentment') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'blankly') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'unfolded') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dismayed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'agitatedly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bluntly') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'coward') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sentence') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'snaiths') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dismissed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'whip') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'longing') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'startling') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'royal') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'screaming') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'humoured') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'unparalysed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'familiar') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'plump') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hearty') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'nodded') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'henry') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'doc') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'silly') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'mopped') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bald') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dip') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disapproving') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disapproves') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'spiritedly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'thundercloud') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'rustic') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'resemble') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'comings') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'painful') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bust') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'piling') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'manager') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'locate') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'communicated') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'aynsleys') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'enquired') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'p') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'levanted') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'naturally') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'runaway') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'operations') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'swivel') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'proofs') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'myth') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'compass') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'explains') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bookshop') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'negligence') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'copies') 8
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'vile') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hasten') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'gladly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'incoherences') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'returning') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'impudent') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'mortal') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'reposed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'boyish') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'cascade') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'jew') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'granite') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'saucepan') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sideboard') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'shelf') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'ware') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'organised') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'explanations') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'insistent') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'barely') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'orbs') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'portentously') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'silenced') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'nervous') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'convinced') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'oath') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'traces') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'mustn') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'repudiate') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'changes') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'merciful') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'furry') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'caresses') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'bearable') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'vehemently') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'informed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'considerately') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sir') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'betook') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'chuckling') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'resolute') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'convincingly') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'position') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'quebec') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'flow') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'roomful') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'swimming') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'abominations') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sophs') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'worshipped') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'misanthrope') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pah') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dopes') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hankering') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'record') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pal') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'brain') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fibre') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'thrilling') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'actor') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sole') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'belief') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'overruling') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'entry') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'blunders') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'tainted') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'summers') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'autumns') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'alhambra') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'climb') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'samarcand') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'ads') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'distinguished') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'exercise') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fleshy') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'normandy') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'ageless') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'nile') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'minaret') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'updated') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'editions') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'renamed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'creating') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'distribute') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'forth') 8
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'copying') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'concept') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'complying') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'associated') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'cease') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fee') 8
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'access') 10
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'obtain') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'refund') 10
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'pglaf') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'immediate') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'appear') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'prominently') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'performed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'requirements') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'additional') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'linked') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'compressed') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'proprietary') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'provide') 7
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'vanilla') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'alternate') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'viewing') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'gross') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'applicable') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'owner') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'notifies') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'medium') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'discontinue') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'limited') 5
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'incomplete') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'inaccurate') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'damaged') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disk') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'disclaimer') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'damages') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'incidental') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'receiving') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'warranties') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'violates') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'employee') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'readable') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'computers') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'walks') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'reaching') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'educational') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'federal') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'accessible') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'maintaining') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'regulating') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'takes') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'determine') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'solicitation') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'shared') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'volunteer') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'is') 372
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cost') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'included') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'org') 9
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'are') 89
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'not') 288
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'will') 157
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'to') 626
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'country') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'where') 63
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'before') 24
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'november') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'team') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'a') 547
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'start') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'public') 8
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ii') 12
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'v') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cell') 22
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'prince') 43
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lady') 117
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'wife') 20
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'nephew') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'servant') 31
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'three') 9
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'maskers') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'guards') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'once') 11
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'households') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'break') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'civil') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'makes') 13
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'unclean') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'foes') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'pair') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cross') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bury') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'nought') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hours') 9
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ears') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'what') 174
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'my') 356
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'o') 173
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'strike') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'moved') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'weak') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'vessels') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'his') 134
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'between') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'show') 11
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cut') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sense') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'able') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fish') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'law') 19
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'pass') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dare') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'thumb') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'do') 105
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'good') 85
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'kinsmen') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fight') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'know') 39
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'drawn') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'upon') 44
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'talk') 15
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'gown') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'noise') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'long') 18
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'call') 24
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'villain') 17
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'subjects') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'enemies') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'profaners') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stained') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'those') 16
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bloody') 7
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'throw') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'more') 68
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'adversary') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'instant') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fiery') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'scorn') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'window') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'mind') 8
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'walk') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'affections') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'own') 17
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'might') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'too') 56
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'morning') 11
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dew') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'clouds') 8
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'deep') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'shady') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'home') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'daylight') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'artificial') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'night') 73
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'portentous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'noble') 8
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'uncle') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'learn') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'importun') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bud') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bit') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'envious') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beauty') 13
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'whence') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'nine') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'father') 25
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'went') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'tyrannous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'still') 15
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dine') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'heard') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'brawling') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'anything') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'misshapen') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bright') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'heart') 33
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'shown') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'add') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'vex') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'else') 13
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'preserving') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'soft') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'tut') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'groan') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sadly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bid') 21
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ill') 16
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'suppos') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lap') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'only') 11
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'severity') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'wise') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'despair') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'unto') 9
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'examine') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beauties') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'blind') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'treasure') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'doctrine') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'honourable') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'liv') 1
